Id,COD UF,UF,REGIAO,COD 6num,CD_GEOCMU,NM_MUNICIP,biome,year,seq,number,pop,rate,rate_n,analf,san,pob,vuln,rural,migr,ab,med,esf,tmi,temp,prec,ndvi,ndwi
BA-2008,29,BA,NE,290910,2909109,Coribe,3,2008,1937,1,14931,6.7,6.7,32.86,36.2,71.64,23.8,62,2,5,2,0,41.04,32.02289888,1005.576153,0.572059609,0.305935936
BA-2009,29,BA,NE,290910,2909109,Coribe,3,2009,1937,64,14895,429.7,429.7,32.86,36.2,71.64,23.8,62,2,6,3,0,41.04,30.88336828,996.6030435,0.637086222,0.377182616
BA-2010,29,BA,NE,290910,2909109,Coribe,3,2010,1937,40,14307,279.6,279.6,28.37,19,40.08,7.7,57,5,11,5,2,18,31.0173361,955.1197261,0.606864649,0.354367883
BA-2001,29,BA,NE,290920,2909208,Coronel João Sá,2,2001,1938,1,20058,5,5,54.91,65.4,58.44,56.1,72,4,,,,54.66,38.51807334,528.789331,0.446923849,0.117352036
BA-2007,29,BA,NE,290920,2909208,Coronel João Sá,2,2007,1938,12,21815,55,55,54.91,65.4,58.44,56.1,72,4,17,5,3,54.66,39.15363546,638.9535123,0.497496183,0.204299652
BA-2008,29,BA,NE,290920,2909208,Coronel João Sá,2,2008,1938,100,18540,539.4,539.4,54.91,65.4,58.44,56.1,72,4,15,7,2,54.66,37.08147043,602.0529579,0.498173747,0.22266104
BA-2009,29,BA,NE,290920,2909208,Coronel João Sá,2,2009,1938,3,18409,16.3,16.3,54.91,65.4,58.44,56.1,72,4,17,7,2,54.66,36.42498582,701.8197799,0.513747229,0.251071019
BA-2010,29,BA,NE,290920,2909208,Coronel João Sá,2,2010,1938,14,17066,82,82,39.29,42.5,43.34,29.3,59,11,17,4,2,34,36.43666142,638.3528485,0.561383969,0.28696483
BA-2007,29,BA,NE,290930,2909307,Correntina,3,2007,1939,4,32775,12.2,12.2,33.6,52.7,62.93,40.2,63,8,11,13,1,41.57,33.65681931,801.2586465,0.525617826,0.250303087
BA-2008,29,BA,NE,290930,2909307,Correntina,3,2008,1939,3,32784,9.2,9.2,33.6,52.7,62.93,40.2,63,8,14,13,1,41.57,33.65823057,1219.25799,0.514608549,0.236137692
BA-2009,29,BA,NE,290930,2909307,Correntina,3,2009,1939,10,32976,30.3,30.3,33.6,52.7,62.93,40.2,63,8,15,13,1,41.57,32.27316323,1275.014482,0.567174266,0.296355724
BA-2010,29,BA,NE,290930,2909307,Correntina,3,2010,1939,12,31249,38.4,38.4,23.45,37,47.19,17.8,60,8,13,9,2,20.4,32.24585559,1063.889367,0.554468065,0.293521499
BA-2009,29,BA,NE,290940,2909406,Cotegipe,3,2009,1940,2,14194,14.1,14.1,38.46,44,66.11,35,51,3,5,2,1,46.77,31.91882426,1071.014397,0.682192907,0.442433822
BA-2010,29,BA,NE,290940,2909406,Cotegipe,3,2010,1940,3,13636,22,22,29.84,36,39.91,20.1,51,3,5,4,1,28.1,34.16681999,908.0362066,0.591023427,0.333269713
BA-2007,29,BA,NE,290950,2909505,Cravolândia,4,2007,1941,1,5246,19.1,19.1,33.24,30.2,59.89,27,40,1,7,7,,39.66,28.81369186,987.89106,0.707485006,0.51428308
BA-2008,29,BA,NE,290950,2909505,Cravolândia,4,2008,1941,2,5651,35.4,35.4,33.24,30.2,59.89,27,40,1,7,6,,39.66,29.31617182,878.7152833,0.668440503,0.465841448
BA-2009,29,BA,NE,290950,2909505,Cravolândia,4,2009,1941,5,5711,87.6,87.6,33.24,30.2,59.89,27,40,1,7,5,,39.66,29.85841119,870.7594657,0.696756614,0.50509903
BA-2006,29,BA,NE,290960,2909604,Crisópolis,2,2006,1942,1,20706,4.8,4.8,41.89,47.1,63.41,40.7,64,3,6,8,,47.88,32.20725369,876.182463,0.585745784,0.313111537
BA-2008,29,BA,NE,290960,2909604,Crisópolis,2,2008,1942,6,20179,29.7,29.7,41.89,47.1,63.41,40.7,64,3,7,5,4,47.88,36.11701286,865.5711193,0.568790689,0.293587901
BA-2009,29,BA,NE,290960,2909604,Crisópolis,2,2009,1942,1,20280,4.9,4.9,41.89,47.1,63.41,40.7,64,3,8,7,0,47.88,34.45073771,909.2245222,0.58202491,0.320694668
BA-2010,29,BA,NE,290960,2909604,Crisópolis,2,2010,1942,3,20046,15,15,30.66,22.9,43.93,13.3,57,3,8,7,2,24.8,32.81123185,933.4453894,0.605727963,0.347271653
BA-2008,29,BA,NE,290970,2909703,Cristópolis,3,2008,1943,1,14140,7.1,7.1,37.91,34.1,36.71,32.7,79,3,5,3,2,44.42,32.22846567,1050.90595,0.610916511,0.351172422
BA-2009,29,BA,NE,290970,2909703,Cristópolis,3,2009,1943,12,14274,84.1,84.1,37.91,34.1,36.71,32.7,79,3,5,1,0,44.42,29.74837623,1191.322921,0.709170232,0.487303742
BA-2010,29,BA,NE,290970,2909703,Cristópolis,3,2010,1943,138,13280,1039.2,1039.2,30.2,14.7,25.24,8.6,76,5,7,1,1,24.6,31.53792071,949.8653602,0.641841831,0.409682716
BA-2007,29,BA,NE,290980,2909802,Cruz das Almas,4,2007,1944,45,59149,76.1,76.1,17.08,21.3,56.87,12.1,25,3,44,34,4,34.71,32.01034104,1030.880016,0.634546306,0.414579892
BA-2008,29,BA,NE,290980,2909802,Cruz das Almas,4,2008,1944,50,56766,88.1,88.1,17.08,21.3,56.87,12.1,25,3,51,46,5,34.71,33.71651292,1023.007541,0.60201638,0.371395531
BA-2009,29,BA,NE,290980,2909802,Cruz das Almas,4,2009,1944,155,57100,271.5,271.5,17.08,21.3,56.87,12.1,25,3,52,58,5,34.71,35.188182,1020.706245,0.592731953,0.35200582
BA-2010,29,BA,NE,290980,2909802,Cruz das Almas,4,2010,1944,7,58606,11.9,11.9,11.79,12,42.29,4.5,15,4,52,60,4,19.8,31.71758708,1047.48126,0.629209494,0.41535558
BA-2007,29,BA,NE,290990,2909901,Curaçá,2,2007,1945,1,32186,3.1,3.1,31.83,45.9,78.03,30.2,63,7,9,17,5,46.26,35.6297771,362.8501491,0.36764857,0.037148272
BA-2008,29,BA,NE,290990,2909901,Curaçá,2,2008,1945,6,33929,17.7,17.7,31.83,45.9,78.03,30.2,63,7,9,8,4,46.26,35.13147738,530.994502,0.394439879,0.080975896
BA-2009,29,BA,NE,290990,2909901,Curaçá,2,2009,1945,2,34426,5.8,5.8,31.83,45.9,78.03,30.2,63,7,10,6,4,46.26,35.12907528,592.4894503,0.459869154,0.160628314
BA-2010,29,BA,NE,290990,2909901,Curaçá,2,2010,1945,62,32168,192.7,192.7,24.66,33.7,53.37,15.1,57,10,14,8,5,22.5,34.62078559,430.9350671,0.406824323,0.084436378
BA-2008,29,BA,NE,291000,2910008,Dário Meira,4,2008,1946,1,12611,7.9,7.9,44.34,52.5,36.67,47.2,68,1,6,3,2,47.81,27.42920685,830.2311596,0.733364966,0.547911987
BA-2009,29,BA,NE,291000,2910008,Dário Meira,4,2009,1946,15,12335,121.6,121.6,44.34,52.5,36.67,47.2,68,1,6,3,2,47.81,27.81041389,849.9092342,0.767103467,0.591025213
BA-2010,29,BA,NE,291000,2910008,Dário Meira,4,2010,1946,49,12836,381.7,381.7,34.07,30.3,24.11,18.1,60,2,7,5,1,23.7,28.58267454,784.1356161,0.75951795,0.582654483
BA-2007,29,BA,NE,291005,2910057,Dias d'Ávila,4,2007,1947,13,57265,22.7,22.7,12.16,3.9,49.83,2.8,6,12,27,70,0,32.83,28.7090012,1335.159175,0.581290658,0.422265767
BA-2008,29,BA,NE,291005,2910057,Dias d'Ávila,4,2008,1947,5,56600,8.8,8.8,12.16,3.9,49.83,2.8,6,12,25,114,0,32.83,30.91027871,1420.484893,0.586673133,0.415943919
BA-2009,29,BA,NE,291005,2910057,Dias d'Ávila,4,2009,1947,4,57713,6.9,6.9,12.16,3.9,49.83,2.8,6,12,25,112,1,32.83,31.78211037,2073.371734,0.584148633,0.426562319
BA-2010,29,BA,NE,291005,2910057,Dias d'Ávila,4,2010,1947,30,66440,45.2,45.2,8.21,2.5,38.49,0.6,6,12,27,75,1,17.5,31.76016502,2061.542552,0.574811893,0.427386208
BA-2008,29,BA,NE,291010,2910107,Dom Basílio,2,2008,1948,1,11518,8.7,8.7,28.8,50.9,51.8,29.8,85,2,7,4,,41.62,33.70719282,692.6151035,0.500140364,0.209502493
BA-2009,29,BA,NE,291010,2910107,Dom Basílio,2,2009,1948,1,11620,8.6,8.6,28.8,50.9,51.8,29.8,85,2,8,2,,41.62,33.43684548,591.2995982,0.545323651,0.253934581
BA-2010,29,BA,NE,291010,2910107,Dom Basílio,2,2010,1948,67,11355,590,590,23.79,40.6,35.37,18.2,80,2,10,8,,21.7,34.78145357,539.8248094,0.456483843,0.155873403
BA-2008,29,BA,NE,291020,2910206,Dom Macedo Costa,4,2008,1949,1,3936,25.4,25.4,28.38,66,47.66,30.5,65,,4,5,,42.12,32.0811682,1188.768205,0.672375783,0.496151339
BA-2010,29,BA,NE,291020,2910206,Dom Macedo Costa,4,2010,1949,10,3874,258.1,258.1,20.79,45.6,32.01,17.8,55,2,4,5,,19.9,31.91525088,1274.412722,0.654492119,0.456983163
BA-2007,29,BA,NE,291030,2910305,Elísio Medrado,4,2007,1950,1,7866,12.7,12.7,29.61,35.2,54.44,19,68,1,7,3,,38.5,29.58464668,867.6737764,0.677525258,0.495560888
BA-2008,29,BA,NE,291030,2910305,Elísio Medrado,4,2008,1950,5,8159,61.3,61.3,29.61,35.2,54.44,19,68,1,7,5,,38.5,31.77806112,888.0109431,0.623417696,0.421645964
BA-2009,29,BA,NE,291030,2910305,Elísio Medrado,4,2009,1950,1,8188,12.2,12.2,29.61,35.2,54.44,19,68,1,7,6,,38.5,32.38598407,881.9002281,0.63543305,0.433615667
BA-2010,29,BA,NE,291030,2910305,Elísio Medrado,4,2010,1950,1,7947,12.6,12.6,25.43,19.6,42.7,4.9,59,2,7,2,,22.8,31.29610415,857.3889565,0.640167284,0.444495796
BA-2007,29,BA,NE,291040,2910404,Encruzilhada,4,2007,1951,2,42725,4.7,4.7,42.75,55.1,57,38.1,85,10,13,4,2,38.54,28.52574533,738.0270281,0.662017396,0.419228281
BA-2008,29,BA,NE,291040,2910404,Encruzilhada,4,2008,1951,9,21875,41.1,41.1,42.75,55.1,57,38.1,85,10,12,8,3,38.54,29.17762847,850.129564,0.658043716,0.41001377
BA-2009,29,BA,NE,291040,2910404,Encruzilhada,4,2009,1951,24,20723,115.8,115.8,42.75,55.1,57,38.1,85,10,14,12,2,38.54,28.59428838,823.2058033,0.707202672,0.473534666
BA-2010,29,BA,NE,291040,2910404,Encruzilhada,4,2010,1951,4,23766,16.8,16.8,32.76,34.7,41.36,18.3,78,13,14,6,0,26.7,29.46022359,840.9167475,0.664571295,0.422752402
BA-2007,29,BA,NE,291050,2910503,Entre Rios,4,2007,1952,4,45817,8.7,8.7,27.64,32.7,64.45,25.1,39,5,20,22,5,42.86,29.46493113,1217.88877,0.716054366,0.548677346
BA-2008,29,BA,NE,291050,2910503,Entre Rios,4,2008,1952,10,40276,24.8,24.8,27.64,32.7,64.45,25.1,39,5,20,23,2,42.86,30.16994762,1304.836739,0.702780907,0.522495898
BA-2009,29,BA,NE,291050,2910503,Entre Rios,4,2009,1952,5,40526,12.3,12.3,27.64,32.7,64.45,25.1,39,5,20,39,4,42.86,30.35412026,1695.205345,0.714355224,0.537319072
BA-2010,29,BA,NE,291050,2910503,Entre Rios,4,2010,1952,20,39872,50.2,50.2,18.07,17.7,33.88,9.9,40,5,20,50,7,21.4,29.80639084,1389.304277,0.722738487,0.548439326
BA-2007,29,BA,NE,291060,2910602,Esplanada,4,2007,1953,1,30642,3.3,3.3,30.16,35.5,64.4,26.2,36,7,15,15,5,54.66,29.83141849,1160.782451,0.703217895,0.529640754
BA-2008,29,BA,NE,291060,2910602,Esplanada,4,2008,1953,38,32593,116.6,116.6,30.16,35.5,64.4,26.2,36,7,17,29,5,54.66,31.16168373,1264.590448,0.695782518,0.517882315
BA-2009,29,BA,NE,291060,2910602,Esplanada,4,2009,1953,19,33113,57.4,57.4,30.16,35.5,64.4,26.2,36,7,15,24,4,54.66,30.89196713,1498.094885,0.705002696,0.528326627
BA-2010,29,BA,NE,291060,2910602,Esplanada,4,2010,1953,3,32802,9.1,9.1,21.61,13.9,38.32,8.6,37,7,15,21,4,29.3,30.08616502,1357.180634,0.704656119,0.524663476
BA-2002,29,BA,NE,291070,2910701,Euclides da Cunha,2,2002,1954,1,54321,1.8,1.8,36.69,31.9,63.49,30.3,54,4,,,,50.36,35.43936913,573.2994358,0.545272428,0.232095072
BA-2009,29,BA,NE,291070,2910701,Euclides da Cunha,2,2009,1954,51,59189,86.2,86.2,36.69,31.9,63.49,30.3,54,4,20,32,0,50.36,34.52925773,564.9379374,0.557837068,0.263174578
BA-2010,29,BA,NE,291070,2910701,Euclides da Cunha,2,2010,1954,393,56289,698.2,698.2,27.44,13,42.22,8.9,51,4,22,27,1,27.6,32.32680134,679.1666987,0.628822928,0.363160759
BA-2000,29,BA,NE,291072,2910727,Eunápolis,4,2000,1955,1,84120,1.2,1.2,20.57,7.5,35.78,6.2,6,14,,,,41.13,27.78760235,1388.803366,0.710859649,0.519896452
BA-2005,29,BA,NE,291072,2910727,Eunápolis,4,2005,1955,1,92626,1.1,1.1,20.57,7.5,35.78,6.2,6,14,34,127,,41.13,29.15814732,1341.127528,0.703731851,0.524737469
BA-2006,29,BA,NE,291072,2910727,Eunápolis,4,2006,1955,2,94155,2.1,2.1,20.57,7.5,35.78,6.2,6,14,35,129,,41.13,29.4227626,1261.497367,0.695865524,0.510016332
BA-2007,29,BA,NE,291072,2910727,Eunápolis,4,2007,1955,2,95628,2.1,2.1,20.57,7.5,35.78,6.2,6,14,31,117,3,41.13,30.26998374,1105.281413,0.694236796,0.508782681
BA-2008,29,BA,NE,291072,2910727,Eunápolis,4,2008,1955,127,98194,129.3,129.3,20.57,7.5,35.78,6.2,6,14,33,121,3,41.13,30.99381502,944.7199051,0.65038209,0.442620354
BA-2009,29,BA,NE,291072,2910727,Eunápolis,4,2009,1955,2365,99553,2375.6,2375.6,20.57,7.5,35.78,6.2,6,14,36,126,2,41.13,28.92374678,1335.303089,0.700476197,0.525977221
BA-2010,29,BA,NE,291072,2910727,Eunápolis,4,2010,1955,16,100196,16,16,14.8,3.9,17.27,1.7,7,14,35,127,2,20.5,29.37004253,1177.223173,0.686852549,0.499038543
BA-2009,29,BA,NE,291077,2910776,Feira da Mata,3,2009,1957,83,6560,1265.2,1265.2,29.64,47.2,69.47,22.2,55,4,4,3,0,45.71,31.42410918,954.0916578,0.64311258,0.381622118
BA-2010,29,BA,NE,291077,2910776,Feira da Mata,3,2010,1957,409,6184,6613.8,6613.8,22.41,40.6,49.43,10.3,48,3,5,4,0,25.1,31.67580616,952.3722122,0.61017009,0.360162423
BA-2001,29,BA,NE,291080,2910800,Feira de Santana,4,2001,1958,2,490307,0.4,0.4,13.79,11.6,33.95,8,10,6,,,,32.83,34.80004975,746.0259839,0.587184509,0.305292386
BA-2003,29,BA,NE,291080,2910800,Feira de Santana,4,2003,1958,1,503898,0.2,0.2,13.79,11.6,33.95,8,10,6,,,,32.83,36.50153766,691.5275262,0.588853752,0.331974678
BA-2004,29,BA,NE,291080,2910800,Feira de Santana,4,2004,1958,1,511153,0.2,0.2,13.79,11.6,33.95,8,10,6,,,,32.83,36.45178594,855.5916934,0.574014801,0.309359608
BA-2005,29,BA,NE,291080,2910800,Feira de Santana,4,2005,1958,3,527625,0.6,0.6,13.79,11.6,33.95,8,10,6,192,381,,32.83,34.6033046,883.5026308,0.576749398,0.322469524
BA-2006,29,BA,NE,291080,2910800,Feira de Santana,4,2006,1958,6,536013,1.1,1.1,13.79,11.6,33.95,8,10,6,248,473,,32.83,29.25279068,843.9288016,0.624793953,0.385453476
BA-2007,29,BA,NE,291080,2910800,Feira de Santana,4,2007,1958,742,544114,136.4,136.4,13.79,11.6,33.95,8,10,6,273,537,52,32.83,34.28515667,732.4052481,0.585695801,0.320373926
BA-2008,29,BA,NE,291080,2910800,Feira de Santana,4,2008,1958,830,584497,142,142,13.79,11.6,33.95,8,10,6,306,611,53,32.83,36.67581022,767.5492593,0.554590345,0.273441545
BA-2009,29,BA,NE,291080,2910800,Feira de Santana,4,2009,1958,5289,590446,895.8,895.8,13.79,11.6,33.95,8,10,6,334,667,51,32.83,37.76054712,783.2039246,0.5617938,0.298307279
BA-2010,29,BA,NE,291080,2910800,Feira de Santana,4,2010,1958,2448,556642,439.8,439.8,9.09,3,16.21,1.3,8,6,341,706,50,15.64,33.78284534,799.2695058,0.600894175,0.361093988
BA-2007,29,BA,NE,291090,2910909,Firmino Alves,4,2007,1960,2,4877,41,41,34.47,17.2,51.57,10.6,26,4,4,3,1,39.66,29.29452009,1153.387504,0.708559067,0.499854806
BA-2008,29,BA,NE,291090,2910909,Firmino Alves,4,2008,1960,8,5804,137.8,137.8,34.47,17.2,51.57,10.6,26,4,4,1,1,39.66,30.6132677,844.1339964,0.638804423,0.403945818
BA-2009,29,BA,NE,291090,2910909,Firmino Alves,4,2009,1960,33,5867,562.5,562.5,34.47,17.2,51.57,10.6,26,4,4,1,1,39.66,30.10924084,950.1055998,0.70800139,0.500496552
BA-2010,29,BA,NE,291090,2910909,Firmino Alves,4,2010,1960,7,5384,130,130,23.37,8.3,20.45,2,20,6,4,,1,37.8,30.37395991,831.92004,0.692644588,0.472929232
BA-2003,29,BA,NE,291100,2911006,Floresta Azul,4,2003,1961,1,10897,9.2,9.2,32.05,24.9,62.52,16.4,35,3,,,,38.51,29.18232796,765.9854265,0.70740893,0.505218185
BA-2004,29,BA,NE,291100,2911006,Floresta Azul,4,2004,1961,1,10669,9.4,9.4,32.05,24.9,62.52,16.4,35,3,,,,38.51,28.88885418,1067.392266,0.725852141,0.535056622
BA-2009,29,BA,NE,291100,2911006,Floresta Azul,4,2009,1961,723,10364,6976.1,6976.1,32.05,24.9,62.52,16.4,35,3,6,8,1,38.51,30.24091836,964.5198071,0.744641525,0.567445864
BA-2010,29,BA,NE,291100,2911006,Floresta Azul,4,2010,1961,36,10660,337.7,337.7,28.97,15.4,36.7,9.4,31,4,6,9,1,30.9,29.57500302,943.6562718,0.730184547,0.545881238
BA-2007,29,BA,NE,291110,2911105,Formosa do Rio Preto,3,2007,1962,11,20723,53.1,53.1,32.3,37.2,71.78,33,49,12,8,7,0,44.73,35.44146747,802.4227016,0.501855132,0.233322611
BA-2008,29,BA,NE,291110,2911105,Formosa do Rio Preto,3,2008,1962,5,21827,22.9,22.9,32.3,37.2,71.78,33,49,12,9,6,0,44.73,34.44584555,1286.813298,0.523420046,0.257293682
BA-2009,29,BA,NE,291110,2911105,Formosa do Rio Preto,3,2009,1962,11,22170,49.6,49.6,32.3,37.2,71.78,33,49,12,9,5,0,44.73,33.00137075,1448.794938,0.569203798,0.313925006
BA-2010,29,BA,NE,291110,2911105,Formosa do Rio Preto,3,2010,1962,8,22528,35.5,35.5,22.33,36.1,42.34,20.6,39,14,9,6,0,25,34.08970228,1075.512451,0.535374954,0.275722703
BA-2008,29,BA,NE,291120,2911204,Gandu,4,2008,1963,2,31410,6.4,6.4,28.92,28.8,51.36,25.4,19,3,24,19,3,40.78,26.32649917,1140.746809,0.790050181,0.620945928
BA-2009,29,BA,NE,291120,2911204,Gandu,4,2009,1963,86,31823,270.2,270.2,28.92,28.8,51.36,25.4,19,3,26,26,5,40.78,27.7712662,1231.760275,0.790792653,0.625534535
BA-2010,29,BA,NE,291120,2911204,Gandu,4,2010,1963,14,30336,46.1,46.1,22.83,18,26.39,9.8,18,3,19,24,6,23.7,27.57457387,1218.576434,0.798671982,0.629856311
BA-2008,29,BA,NE,291125,2911253,Gavião,2,2008,1964,32,4537,705.3,705.3,28.32,45.3,65.49,28.8,54,1,2,2,2,43.11,38.86441581,469.8460338,0.398924818,0.043047036
BA-2009,29,BA,NE,291125,2911253,Gavião,2,2009,1964,49,4507,1087.2,1087.2,28.32,45.3,65.49,28.8,54,1,2,2,2,43.11,38.82528032,520.0072165,0.448840907,0.145081597
BA-2010,29,BA,NE,291125,2911253,Gavião,2,2010,1964,4,4561,87.7,87.7,26.26,32,26.12,13.9,44,1,2,3,1,28,37.25431341,537.9696891,0.526551343,0.235046387
BA-2007,29,BA,NE,291130,2911303,Gentio do Ouro,2,2007,1965,1,9394,10.6,10.6,30.78,26.6,69.87,13,52,2,4,3,0,54.5,30.5238843,496.5014493,0.557419826,0.281905064
BA-2008,29,BA,NE,291130,2911303,Gentio do Ouro,2,2008,1965,219,11829,1851.4,1851.4,30.78,26.6,69.87,13,52,2,4,1,0,54.5,30.06579729,685.4240539,0.576947002,0.295157201
BA-2009,29,BA,NE,291130,2911303,Gentio do Ouro,2,2009,1965,257,11986,2144.2,2144.2,30.78,26.6,69.87,13,52,2,3,2,0,54.5,29.8879927,776.8376698,0.610534683,0.31856354
BA-2010,29,BA,NE,291130,2911303,Gentio do Ouro,2,2010,1965,120,10622,1129.7,1129.7,25.44,22.4,47.52,8.9,50,4,4,4,0,28.7,30.48078142,658.2849636,0.570151436,0.283291441
BA-2007,29,BA,NE,291140,2911402,Glória,2,2007,1966,3,16044,18.7,18.7,35.47,41.1,63.27,30.9,84,6,16,6,,33.11,36.20542715,366.1920263,0.385462516,0.093217056
BA-2008,29,BA,NE,291140,2911402,Glória,2,2008,1966,5,14223,35.2,35.2,35.47,41.1,63.27,30.9,84,6,17,3,,33.11,35.49954239,571.3422047,0.391832195,0.121699028
BA-2009,29,BA,NE,291140,2911402,Glória,2,2009,1966,5,14179,35.3,35.3,35.47,41.1,63.27,30.9,84,6,18,5,,33.11,35.17821148,596.0957739,0.451179219,0.203065001
BA-2010,29,BA,NE,291140,2911402,Glória,2,2010,1966,28,15076,185.7,185.7,28.1,38.2,36.08,21.5,81,11,20,6,,23,34.80801637,475.2017735,0.440151429,0.159869524
BA-2009,29,BA,NE,291150,2911501,Gongogi,4,2009,1967,107,6175,1732.8,1732.8,38.81,33.9,71.7,26.8,41,1,7,7,0,45.65,27.86498695,1107.656902,0.773533653,0.615308842
BA-2010,29,BA,NE,291150,2911501,Gongogi,4,2010,1967,131,8357,1567.5,1567.5,28.44,21.8,39.9,13,36,3,7,5,0,23.4,28.7598894,1043.190239,0.762771161,0.59207173
BA-2007,29,BA,NE,291160,2911600,Governador Mangabeira,4,2007,1968,5,18851,26.5,26.5,25.29,59.7,55.05,37.2,61,2,11,9,1,32.89,30.83916487,942.2210422,0.621493035,0.411046746
BA-2008,29,BA,NE,291160,2911600,Governador Mangabeira,4,2008,1968,10,20539,48.7,48.7,25.29,59.7,55.05,37.2,61,2,11,11,1,32.89,33.33154132,943.8650933,0.587488409,0.354889054
BA-2009,29,BA,NE,291160,2911600,Governador Mangabeira,4,2009,1968,13,20670,62.9,62.9,25.29,59.7,55.05,37.2,61,2,13,10,1,32.89,34.11980431,954.7040929,0.571698123,0.347394285
BA-2010,29,BA,NE,291160,2911600,Governador Mangabeira,4,2010,1968,9,19818,45.4,45.4,17.45,43.3,29.65,17.1,63,3,14,11,2,26.6,30.67293122,939.6934579,0.620165698,0.414656623
BA-2007,29,BA,NE,291165,2911659,Guajeru,2,2007,1969,4,16477,24.3,24.3,35.96,81.8,47.19,51.5,87,1,5,1,0,36.3,31.96610544,704.249519,0.527564031,0.241157995
BA-2009,29,BA,NE,291165,2911659,Guajeru,2,2009,1969,1,9312,10.7,10.7,35.96,81.8,47.19,51.5,87,1,5,1,2,36.3,31.12140727,677.9265584,0.608994215,0.332403778
BA-2002,29,BA,NE,291170,2911709,Guanambi,2,2002,1970,1,73018,1.4,1.4,23.06,20.5,46.91,14.8,25,4,,,,36.18,35.23025984,756.8219989,0.445385164,0.206491799
BA-2006,29,BA,NE,291170,2911709,Guanambi,2,2006,1970,1,76268,1.3,1.3,23.06,20.5,46.91,14.8,25,4,64,77,,36.18,33.50066379,769.3629089,0.514616068,0.270993226
BA-2007,29,BA,NE,291170,2911709,Guanambi,2,2007,1970,27,76930,35.1,35.1,23.06,20.5,46.91,14.8,25,4,67,77,2,36.18,35.23022633,645.8076969,0.444215836,0.219186842
BA-2008,29,BA,NE,291170,2911709,Guanambi,2,2008,1970,113,79190,142.7,142.7,23.06,20.5,46.91,14.8,25,4,69,83,1,36.18,34.4607557,769.1903362,0.47539675,0.236554972
BA-2009,29,BA,NE,291170,2911709,Guanambi,2,2009,1970,367,79880,459.4,459.4,23.06,20.5,46.91,14.8,25,4,70,97,1,36.18,34.34452626,727.4561946,0.502644612,0.25854986
BA-2010,29,BA,NE,291170,2911709,Guanambi,2,2010,1970,264,78833,334.9,334.9,15.42,14.5,18.04,5.3,21,5,74,109,1,20.8,35.31531856,688.6014515,0.439742324,0.195118861
BA-2008,29,BA,NE,291180,2911808,Guaratinga,4,2008,1971,2,23105,8.7,8.7,40.18,46.1,62.81,35.2,59,8,12,6,4,51.29,30.65320168,917.7814393,0.645999298,0.408065423
BA-2009,29,BA,NE,291180,2911808,Guaratinga,4,2009,1971,122,22973,531.1,531.1,40.18,46.1,62.81,35.2,59,8,12,4,4,51.29,28.88627012,1153.115028,0.713516407,0.513737564
BA-2010,29,BA,NE,291180,2911808,Guaratinga,4,2010,1971,4,22165,18,18,34.47,34.2,39.19,15.7,53,11,12,9,3,24.6,29.50288247,1050.957538,0.686124186,0.472856461
BA-2007,29,BA,NE,291185,2911857,Heliópolis,2,2007,1972,8,14573,54.9,54.9,41.25,36.2,57.08,31.8,68,4,4,5,3,53.86,36.56758869,652.6084955,0.521036546,0.224231409
BA-2008,29,BA,NE,291185,2911857,Heliópolis,2,2008,1972,3,14575,20.6,20.6,41.25,36.2,57.08,31.8,68,4,4,5,2,53.86,36.9605495,610.2163176,0.47497369,0.152449115
BA-2009,29,BA,NE,291185,2911857,Heliópolis,2,2009,1972,20,14715,135.9,135.9,41.25,36.2,57.08,31.8,68,4,4,1,3,53.86,35.74004257,611.0951172,0.538568246,0.261039457
BA-2010,29,BA,NE,291185,2911857,Heliópolis,2,2010,1972,2,13192,15.2,15.2,31.96,12.5,41.87,11.4,59,6,4,3,3,27.8,35.4930325,642.2669107,0.555602332,0.266608719
BA-2009,29,BA,NE,291190,2911907,Iaçu,2,2009,1973,65,28600,227.3,227.3,31.3,23.5,60.54,18.3,24,2,16,14,2,65,35.26477577,639.5006332,0.520869778,0.251867673
BA-2010,29,BA,NE,291190,2911907,Iaçu,2,2010,1973,15,25736,58.3,58.3,24.99,18.8,42.22,9.1,22,3,17,15,3,38.2,34.22848699,611.0479344,0.518842833,0.254143176
BA-2001,29,BA,NE,291200,2912004,Ibiassucê,2,2001,1974,1,12942,7.7,7.7,29.34,44.1,46.03,25.6,69,1,,,,34.96,33.1059149,507.8506446,0.547506075,0.230824901
BA-2008,29,BA,NE,291200,2912004,Ibiassucê,2,2008,1974,3,9372,32,32,29.34,44.1,46.03,25.6,69,1,11,4,1,34.96,31.66976657,854.4002768,0.560196366,0.271266306
BA-2009,29,BA,NE,291200,2912004,Ibiassucê,2,2009,1974,13,9007,144.3,144.3,29.34,44.1,46.03,25.6,69,1,11,3,2,34.96,31.63088295,781.778161,0.597515397,0.309968716
BA-2010,29,BA,NE,291200,2912004,Ibiassucê,2,2010,1974,132,10062,1311.9,1311.9,21.05,11.5,19.95,4.4,53,4,11,3,2,20.8,32.59451853,660.5935397,0.526724848,0.226454695
BA-2007,29,BA,NE,291210,2912103,Ibicaraí,4,2007,1975,3,27419,10.9,10.9,28.91,14.3,59.11,12.9,33,4,16,9,4,51.06,26.49082318,1428.251345,0.80363807,0.653553341
